SEMEL_YISHUV,SHEM_YISHUV,KALPI2022,Stat2011,yishuv_stat2011
1238,סופה,1,1,12380001
1245,סלמה,1,1,12450001
1245,סלמה,2,1,12450001
1245,סלמה,3,1,12450001
1245,סלמה,4,1,12450001
3567,סלעית,1,1,35670001
3567,סלעית,2,1,35670001
1156,סמר,1,1,11560001
3777,סנסנה,1,1,37770001
419,סעד,1,1,4190001
1360,סעוה,1,1,13600001
1360,סעוה,2,1,13600001
454,סער,1,1,4540001
1176,ספיר,1,1,11760001
610,סתריה,1,1,6100001
610,סתריה,2,1,6100001
892,עבדון,1,1,8920001
376,עברון,1,1,3760001
794,עגור,1,1,7940001
4501,ע'ג'ר,1,1,45010001
4501,ע'ג'ר,2,1,45010001
4501,ע'ג'ר,3,1,45010001
1199,עדי,1,1,11990001
1199,עדי,2,1,11990001
2035,עדנים,1,1,20350001
826,עוזה,1,1,8260001
528,עוזייר,1,1,5280001
528,עוזייר,2,1,5280001
528,עוזייר,3,1,5280001
737,עולש,1,1,7370001
737,עולש,2,1,7370001
666,עומר,1,1,6660001
666,עומר,2,1,6660001
666,עומר,3,1,6660001
666,עומר,4,1,6660001
666,עומר,5,1,6660001
666,עומר,6,1,6660001
666,עומר,7,1,6660001
666,עומר,8,1,6660001
666,עומר,9,1,6660001
666,עומר,10,1,6660001
666,עומר,11,1,6660001
666,עומר,12,1,6660001
666,עומר,990,1,6660001
810,עופר,1,1,8100001
3617,עופרה,1,1,36170001
3617,עופרה,2,1,36170001
3617,עופרה,3,1,36170001
3617,עופרה,4,1,36170001
32,עוצם,1,1,320001
328,עזוז,1,1,3280001
1149,עזר,1,1,11490001
837,עזריאל,1,1,8370001
711,עזריה,1,1,7110001
711,עזריה,2,1,7110001
817,עזריקם,1,1,8170001
817,עזריקם,2,1,8170001
3658,עטרת,1,1,36580001
1175,עידן,1,1,11750001
530,עיילבון,1,1,5300001
530,עיילבון,2,1,5300001
530,עיילבון,3,1,5300001
530,עיילבון,4,1,5300001
530,עיילבון,5,1,5300001
530,עיילבון,6,1,5300001
156,עיינות,1,1,1560001
511,עילוט,1,1,5110001
511,עילוט,2,1,5110001
511,עילוט,3,1,5110001
511,עילוט,4,1,5110001
511,עילוט,5,1,5110001
511,עילוט,6,1,5110001
511,עילוט,7,1,5110001
511,עילוט,8,1,5110001
511,עילוט,9,1,5110001
687,עין איילה,1,1,6870001
546,עין אל-אסד,1,1,5460001
273,עין גב,1,1,2730001
2042,עין גדי,1,1,20420001
436,עין דור,1,1,4360001
436,עין דור,2,1,4360001
1240,עין הבשור,1,1,12400001
74,עין הוד,1,1,740001
167,עין החורש,1,1,1670001
289,עין המפרץ,1,1,2890001
383,"עין הנצי""ב",1,1,3830001
367,עין העמק,1,1,3670001
270,עין השופט,1,1,2700001
270,עין השופט,2,1,2700001
676,עין השלושה,1,1,6760001
157,עין ורד,1,1,1570001
157,עין ורד,2,1,1570001
4503,עין זיוון,1,1,45030001
1320,עין חוד,1,1,13200001
1053,עין חצבה,1,1,10530001
89,עין חרוד (איחוד),1,1,890001
82,עין חרוד (מאוחד),1,1,820001
806,עין יהב,1,1,8060001
813,עין יעקב,1,1,8130001
1056,"עין כרם-בי""ס חקלאי",1,1,10560001
426,עין כרמל,1,1,4260001
521,עין נקובא,1,1,5210001
521,עין נקובא,2,1,5210001
521,עין נקובא,3,1,5210001
223,עין עירון,1,1,2230001
622,עין צורים,1,1,6220001
4502,עין קנייא,1,1,45020001
514,עין ראפה,1,1,5140001
139,עין שמר,1,1,1390001
880,עין שריד,1,1,8800001
880,עין שריד,2,1,8800001
1251,עין תמר,1,1,12510001
871,עינת,1,1,8710001
1187,עיר אובות,1,1,11870001
7600,עכו,2,34,76000034
7600,עכו,3,12,76000012
7600,עכו,5,35,76000035
7600,עכו,6,14,76000014
7600,עכו,7,14,76000014
7600,עכו,8,14,76000014
7600,עכו,9,13,76000013
7600,עכו,10,13,76000013
7600,עכו,11,13,76000013
7600,עכו,12,13,76000013
7600,עכו,13,13,76000013
7600,עכו,14,12,76000012
7600,עכו,15,11,76000011
7600,עכו,16,15,76000015
7600,עכו,17,12,76000012
7600,עכו,18,12,76000012
7600,עכו,19,12,76000012
7600,עכו,20,11,76000011
7600,עכו,21,24,76000024
7600,עכו,22,24,76000024
7600,עכו,23,24,76000024
7600,עכו,24,25,76000025
7600,עכו,25,24,76000024
7600,עכו,26,25,76000025
7600,עכו,27,25,76000025
7600,עכו,28,26,76000026
7600,עכו,29,26,76000026
7600,עכו,30,26,76000026
7600,עכו,31,32,76000032
7600,עכו,32,32,76000032
7600,עכו,33,32,76000032
7600,עכו,34,32,76000032
7600,עכו,35,32,76000032
7600,עכו,36,32,76000032
7600,עכו,37,26,76000026
7600,עכו,38,31,76000031
7600,עכו,39,31,76000031
7600,עכו,40,32,76000032
7600,עכו,41,33,76000033
7600,עכו,42,33,76000033
7600,עכו,43,33,76000033
7600,עכו,44,33,76000033
7600,עכו,45,33,76000033
7600,עכו,46,33,76000033
7600,עכו,47,35,76000035
7600,עכו,48,13,76000013
7600,עכו,49,15,76000015
7600,עכו,50,21,76000021
7600,עכו,51,21,76000021
7600,עכו,52,23,76000023
7600,עכו,53,23,76000023
7600,עכו,54,21,76000021
7600,עכו,55,22,76000022
7600,עכו,56,21,76000021
7600,עכו,57,23,76000023
7600,עכו,58,31,76000031
7600,עכו,59,23,76000023
7600,עכו,60,21,76000021
7600,עכו,61,21,76000021
7600,עכו,62,23,76000023
7600,עכו,63,23,76000023
7600,עכו,64,22,76000022
7600,עכו,65,11,76000011
7600,עכו,66,34,76000034
7600,עכו,70,13,76000013
7600,עכו,71,13,76000013
7600,עכו,72,14,76000014
7600,עכו,73,11,76000011
7600,עכו,74,14,76000014
7600,עכו,75,15,76000015
7600,עכו,80,26,76000026
7600,עכו,81,22,76000022
1146,עלומים,1,1,11460001
3765,עלי,1,1,37650001
3765,עלי,2,1,37650001
3765,עלי,3,1,37650001
3765,עלי,4,1,37650001
3727,עלי זהב,1,1,37270001
3727,עלי זהב,2,1,37270001
3727,עלי זהב,3,1,37270001
688,עלמה,1,1,6880001
3715,עלמון,1,1,37150001
3715,עלמון,2,1,37150001
1212,עמוקה,1,1,12120001
3824,עמיחי,1,1,38240001
779,עמינדב,1,1,7790001
385,עמיעד,1,1,3850001
318,עמיעוז,1,1,3180001
773,עמיקם,1,1,7730001
319,עמיר,1,1,3190001
3660,עמנואל,1,1,36600001
3660,עמנואל,2,1,36600001
3660,עמנואל,3,1,36600001
3660,עמנואל,4,1,36600001
708,עמקה,1,1,7080001
3712,ענב,1,1,37120001
7700,עפולה,1,11,77000011
7700,עפולה,2,13,77000013
7700,עפולה,3,13,77000013
7700,עפולה,4,12,77000012
7700,עפולה,5,16,77000016
7700,עפולה,6,11,77000011
7700,עפולה,7,13,77000013
7700,עפולה,8,15,77000015
7700,עפולה,9,15,77000015
7700,עפולה,10,15,77000015
7700,עפולה,11,15,77000015
7700,עפולה,12,16,77000016
7700,עפולה,13,13,77000013
7700,עפולה,15,11,77000011
7700,עפולה,16,21,77000021
7700,עפולה,17,21,77000021
7700,עפולה,18,21,77000021
7700,עפולה,19,22,77000022
7700,עפולה,20,23,77000023
7700,עפולה,21,25,77000025
7700,עפולה,22,26,77000026
7700,עפולה,23,24,77000024
7700,עפולה,24,23,77000023
7700,עפולה,25,24,77000024
7700,עפולה,26,23,77000023
7700,עפולה,27,23,77000023
7700,עפולה,28,26,77000026
7700,עפולה,29,24,77000024
7700,עפולה,30,25,77000025
7700,עפולה,31,21,77000021
7700,עפולה,32,23,77000023
7700,עפולה,33,21,77000021
7700,עפולה,34,25,77000025
7700,עפולה,35,26,77000026
7700,עפולה,36,11,77000011
7700,עפולה,37,13,77000013
7700,עפולה,38,16,77000016
7700,עפולה,39,16,77000016
7700,עפולה,40,16,77000016
7700,עפולה,41,26,77000026
7700,עפולה,42,21,77000021
7700,עפולה,43,25,77000025
7700,עפולה,44,15,77000015
7700,עפולה,45,12,77000012
7700,עפולה,46,11,77000011
7700,עפולה,47,12,77000012
7700,עפולה,48,23,77000023
7700,עפולה,49,21,77000021
7700,עפולה,50,25,77000025
7700,עפולה,51,24,77000024
7700,עפולה,52,23,77000023
7700,עפולה,53,25,77000025
7700,עפולה,54,24,77000024
7700,עפולה,55,26,77000026
7700,עפולה,56,26,77000026
7700,עפולה,57,23,77000023
7700,עפולה,58,21,77000021
7700,עפולה,59,21,77000021
7700,עפולה,60,24,77000024
7700,עפולה,61,18,77000018
7700,עפולה,62,18,77000018
7700,עפולה,63,21,77000021
7700,עפולה,64,18,77000018
7700,עפולה,65,18,77000018
7700,עפולה,66,18,77000018
7700,עפולה,67,18,77000018
7700,עפולה,68,18,77000018
7700,עפולה,69,21,77000021
7700,עפולה,70,24,77000024
7700,עפולה,71,16,77000016
7700,עפולה,72,18,77000018
7700,עפולה,73,18,77000018
7700,עפולה,74,18,77000018
7700,עפולה,950,14,77000014
7700,עפולה,951,17,77000017
7700,עפולה,952,18,77000018
917,עצמון שגב,1,1,9170001
917,עצמון שגב,2,1,9170001
1246,עראמשה,1,1,12460001
1246,עראמשה,2,1,12460001
1335,ערב אל נעים,1,1,13350001
2560,ערד,1,5,25600005
2560,ערד,2,2,25600002
2560,ערד,3,2,25600002
2560,ערד,4,3,25600003
2560,ערד,5,3,25600003
2560,ערד,6,3,25600003
2560,ערד,7,5,25600005
2560,ערד,8,5,25600005
2560,ערד,9,3,25600003
2560,ערד,10,2,25600002
2560,ערד,11,6,25600006
2560,ערד,12,1,25600001
2560,ערד,13,5,25600005
2560,ערד,14,5,25600005
2560,ערד,15,5,25600005
2560,ערד,16,2,25600002
2560,ערד,17,2,25600002
2560,ערד,18,2,25600002
2560,ערד,19,3,25600003
2560,ערד,20,3,25600003
2560,ערד,21,6,25600006
2560,ערד,22,1,25600001
2560,ערד,23,6,25600006
2560,ערד,24,6,25600006
2560,ערד,25,1,25600001
2560,ערד,26,6,25600006
2560,ערד,27,1,25600001
2560,ערד,28,1,25600001
2560,ערד,29,6,25600006
2560,ערד,30,3,25600003
2560,ערד,31,3,25600003
2560,ערד,32,1,25600001
2560,ערד,33,5,25600005
2560,ערד,34,1,25600001
2560,ערד,35,6,25600006
2560,ערד,950,4,25600004
593,ערוגות,1,1,5930001
1192,ערערה-בנגב,1,1,11920001
1192,ערערה-בנגב,2,1,11920001
1192,ערערה-בנגב,3,3,11920003
1192,ערערה-בנגב,4,2,11920002
1192,ערערה-בנגב,5,3,11920003
1192,ערערה-בנגב,6,2,11920002
1192,ערערה-בנגב,7,1,11920001
1192,ערערה-בנגב,8,3,11920003
1192,ערערה-בנגב,9,3,11920003
1192,ערערה-בנגב,12,2,11920002
1192,ערערה-בנגב,13,1,11920001
591,עשרת,1,1,5910001
591,עשרת,2,1,5910001
53,עתלית,1,1,530001
53,עתלית,2,1,530001
53,עתלית,3,1,530001
53,עתלית,4,1,530001
53,עתלית,5,1,530001
53,עתלית,6,1,530001
53,עתלית,7,1,530001
53,עתלית,8,1,530001
53,עתלית,9,1,530001
53,עתלית,10,1,530001
3748,עתניאל,1,1,37480001
1151,פארן,1,1,11510001
3768,פדואל,1,1,37680001
3768,פדואל,2,1,37680001
750,פדויים,1,1,7500001
838,פדיה,1,1,8380001
1104,פוריה - כפר עבודה,1,1,11040001
1105,פוריה - נווה עובד,1,1,11050001
1105,פוריה - נווה עובד,2,1,11050001
1313,פוריה עילית,1,1,13130001
1313,פוריה עילית,2,1,13130001
767,פורת,1,1,7670001
767,פורת,2,1,7670001
749,פטיש,1,1,7490001
1185,פלך,1,1,11850001
597,פלמחים,1,1,5970001
3723,פני חבר,1,1,37230001
3659,פסגות,1,1,36590001
3659,פסגות,2,1,36590001
535,פסוטה,1,1,5350001
535,פסוטה,2,1,5350001
535,פסוטה,3,1,5350001
535,פסוטה,4,1,5350001
2059,"פעמי תש""ז",1,1,20590001
3615,פצאל,1,1,36150001
536,פקיעין (בוקייעה),1,1,5360001
536,פקיעין (בוקייעה),2,1,5360001
536,פקיעין (בוקייעה),3,1,5360001
536,פקיעין (בוקייעה),4,1,5360001
536,פקיעין (בוקייעה),5,1,5360001
536,פקיעין (בוקייעה),6,1,5360001
536,פקיעין (בוקייעה),7,1,5360001
281,פקיעין חדשה,1,1,2810001
7800,פרדס חנה-כרכור,1,9,78000009
7800,פרדס חנה-כרכור,2,5,78000005
7800,פרדס חנה-כרכור,3,5,78000005
7800,פרדס חנה-כרכור,4,9,78000009
7800,פרדס חנה-כרכור,5,8,78000008
7800,פרדס חנה-כרכור,6,8,78000008
7800,פרדס חנה-כרכור,7,9,78000009
7800,פרדס חנה-כרכור,8,9,78000009
7800,פרדס חנה-כרכור,9,9,78000009
7800,פרדס חנה-כרכור,10,7,78000007
7800,פרדס חנה-כרכור,11,6,78000006
7800,פרדס חנה-כרכור,12,7,78000007
7800,פרדס חנה-כרכור,13,6,78000006
7800,פרדס חנה-כרכור,14,9,78000009
7800,פרדס חנה-כרכור,15,8,78000008
7800,פרדס חנה-כרכור,16,6,78000006
7800,פרדס חנה-כרכור,17,8,78000008
7800,פרדס חנה-כרכור,18,7,78000007
7800,פרדס חנה-כרכור,19,10,78000010
7800,פרדס חנה-כרכור,20,1,78000001
7800,פרדס חנה-כרכור,21,3,78000003
7800,פרדס חנה-כרכור,22,3,78000003
7800,פרדס חנה-כרכור,23,2,78000002
7800,פרדס חנה-כרכור,24,3,78000003
7800,פרדס חנה-כרכור,25,3,78000003
7800,פרדס חנה-כרכור,26,2,78000002
7800,פרדס חנה-כרכור,27,2,78000002
7800,פרדס חנה-כרכור,28,2,78000002
7800,פרדס חנה-כרכור,29,2,78000002
7800,פרדס חנה-כרכור,30,4,78000004
7800,פרדס חנה-כרכור,31,3,78000003
7800,פרדס חנה-כרכור,32,9,78000009
7800,פרדס חנה-כרכור,33,8,78000008
7800,פרדס חנה-כרכור,34,8,78000008
7800,פרדס חנה-כרכור,35,10,78000010
7800,פרדס חנה-כרכור,36,10,78000010
7800,פרדס חנה-כרכור,37,4,78000004
7800,פרדס חנה-כרכור,38,6,78000006
7800,פרדס חנה-כרכור,39,10,78000010
7800,פרדס חנה-כרכור,40,5,78000005
7800,פרדס חנה-כרכור,41,5,78000005
7800,פרדס חנה-כרכור,42,8,78000008
7800,פרדס חנה-כרכור,43,9,78000009
7800,פרדס חנה-כרכור,44,1,78000001
7800,פרדס חנה-כרכור,45,3,78000003
7800,פרדס חנה-כרכור,46,1,78000001
7800,פרדס חנה-כרכור,47,1,78000001
7800,פרדס חנה-כרכור,48,10,78000010
7800,פרדס חנה-כרכור,49,8,78000008
7800,פרדס חנה-כרכור,50,10,78000010
7800,פרדס חנה-כרכור,51,1,78000001
171,פרדסיה,1,1,1710001
171,פרדסיה,2,1,1710001
171,פרדסיה,3,1,1710001
171,פרדסיה,4,1,1710001
171,פרדסיה,5,1,1710001
171,פרדסיה,6,1,1710001
171,פרדסיה,7,1,1710001
171,פרדסיה,8,1,1710001
171,פרדסיה,9,1,1710001
171,פרדסיה,10,1,1710001
599,פרוד,1,1,5990001
2053,פרזון,1,1,20530001
1231,פרי גן,1,1,12310001
7900,פתח תקווה,1,112,79000112
7900,פתח תקווה,2,114,79000114
7900,פתח תקווה,3,115,79000115
7900,פתח תקווה,4,114,79000114
7900,פתח תקווה,5,112,79000112
7900,פתח תקווה,6,114,79000114
7900,פתח תקווה,7,313,79000313
7900,פתח תקווה,8,312,79000312
7900,פתח תקווה,9,313,79000313
7900,פתח תקווה,10,112,79000112
7900,פתח תקווה,11,312,79000312
7900,פתח תקווה,12,112,79000112
7900,פתח תקווה,13,312,79000312
7900,פתח תקווה,14,311,79000311
7900,פתח תקווה,15,311,79000311
7900,פתח תקווה,16,311,79000311
7900,פתח תקווה,17,311,79000311
7900,פתח תקווה,18,313,79000313
7900,פתח תקווה,19,311,79000311
7900,פתח תקווה,20,313,79000313
7900,פתח תקווה,21,321,79000321
7900,פתח תקווה,22,324,79000324
7900,פתח תקווה,23,322,79000322
7900,פתח תקווה,24,321,79000321
7900,פתח תקווה,25,321,79000321
7900,פתח תקווה,26,323,79000323
7900,פתח תקווה,27,323,79000323
7900,פתח תקווה,28,424,79000424
7900,פתח תקווה,29,322,79000322
7900,פתח תקווה,30,424,79000424
7900,פתח תקווה,31,513,79000513
7900,פתח תקווה,32,433,79000433
7900,פתח תקווה,33,431,79000431
7900,פתח תקווה,34,433,79000433
7900,פתח תקווה,35,433,79000433
7900,פתח תקווה,36,434,79000434
7900,פתח תקווה,37,324,79000324
7900,פתח תקווה,38,513,79000513
7900,פתח תקווה,39,516,79000516
7900,פתח תקווה,40,515,79000515
7900,פתח תקווה,41,514,79000514
7900,פתח תקווה,42,511,79000511
7900,פתח תקווה,43,513,79000513
7900,פתח תקווה,44,312,79000312
7900,פתח תקווה,45,311,79000311
7900,פתח תקווה,46,322,79000322
7900,פתח תקווה,47,524,79000524
7900,פתח תקווה,48,312,79000312
7900,פתח תקווה,49,521,79000521
7900,פתח תקווה,50,523,79000523
7900,פתח תקווה,51,524,79000524
7900,פתח תקווה,52,524,79000524
7900,פתח תקווה,53,524,79000524
7900,פתח תקווה,54,521,79000521
7900,פתח תקווה,55,521,79000521
7900,פתח תקווה,56,421,79000421
7900,פתח תקווה,57,421,79000421
7900,פתח תקווה,58,421,79000421
7900,פתח תקווה,59,421,79000421
7900,פתח תקווה,60,423,79000423
7900,פתח תקווה,61,415,79000415
7900,פתח תקווה,62,415,79000415
7900,פתח תקווה,63,423,79000423
7900,פתח תקווה,64,423,79000423
7900,פתח תקווה,65,412,79000412
7900,פתח תקווה,66,412,79000412
7900,פתח תקווה,67,414,79000414
7900,פתח תקווה,68,412,79000412
7900,פתח תקווה,69,411,79000411
7900,פתח תקווה,70,414,79000414
7900,פתח תקווה,71,413,79000413
7900,פתח תקווה,72,414,79000414
7900,פתח תקווה,73,413,79000413
7900,פתח תקווה,74,232,79000232
7900,פתח תקווה,75,232,79000232
7900,פתח תקווה,76,231,79000231
7900,פתח תקווה,77,233,79000233
7900,פתח תקווה,78,234,79000234
7900,פתח תקווה,79,235,79000235
7900,פתח תקווה,80,234,79000234
7900,פתח תקווה,81,231,79000231
7900,פתח תקווה,82,231,79000231
7900,פתח תקווה,83,231,79000231
7900,פתח תקווה,84,236,79000236
7900,פתח תקווה,85,232,79000232
7900,פתח תקווה,86,236,79000236
7900,פתח תקווה,87,145,79000145
7900,פתח תקווה,88,232,79000232
7900,פתח תקווה,89,145,79000145
7900,פתח תקווה,90,146,79000146
7900,פתח תקווה,91,144,79000144
7900,פתח תקווה,92,144,79000144
7900,פתח תקווה,93,142,79000142
7900,פתח תקווה,94,134,79000134
7900,פתח תקווה,95,144,79000144
7900,פתח תקווה,96,133,79000133
7900,פתח תקווה,97,143,79000143
7900,פתח תקווה,98,143,79000143
7900,פתח תקווה,99,141,79000141
7900,פתח תקווה,100,133,79000133
7900,פתח תקווה,101,221,79000221
